type,t_rel,t_abs,j1,j2,j3,j4,j5,j6
cmd,0.220000,259.920000,0.549151,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.225000,259.925000,0.549421,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.230000,259.930000,0.549642,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.235000,259.935000,0.549815,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.240000,259.940000,0.549938,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.245000,259.945000,0.550012,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.250000,259.950000,0.550036,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.255000,259.955000,0.550012,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.260000,259.960000,0.549938,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.265000,259.965000,0.549815,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.270000,259.970000,0.549642,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.275000,259.975000,0.549421,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.280000,259.980000,0.549151,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.285000,259.985000,0.548832,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.290000,259.990000,0.548466,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.295000,259.995000,0.548051,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.300000,260.000000,0.547589,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.305000,260.005000,0.547080,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.310000,260.010000,0.546525,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.315000,260.015000,0.545924,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.320000,260.020000,0.545278,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.325000,260.025000,0.544587,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.330000,260.030000,0.543852,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.335000,260.035000,0.543074,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.340000,260.040000,0.542253,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.345000,260.045000,0.541390,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.350000,260.050000,0.540487,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.355000,260.055000,0.539544,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.360000,260.060000,0.538562,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.365000,260.065000,0.537542,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.370000,260.070000,0.536485,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.375000,260.075000,0.535392,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.380000,260.080000,0.534264,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.385000,260.085000,0.533102,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.390000,260.090000,0.531908,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.395000,260.095000,0.530682,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.400000,260.100000,0.529426,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.405000,260.105000,0.528141,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.410000,260.110000,0.526828,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.415000,260.115000,0.525489,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.420000,260.120000,0.524124,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.425000,260.125000,0.522736,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.430000,260.130000,0.521325,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.435000,260.135000,0.519894,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.440000,260.140000,0.518443,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.445000,260.145000,0.516973,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.450000,260.150000,0.515487,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.455000,260.155000,0.513986,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.460000,260.160000,0.512471,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.465000,260.165000,0.510944,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.470000,260.170000,0.509405,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.475000,260.175000,0.507858,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.480000,260.180000,0.506303,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.485000,260.185000,0.504742,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.490000,260.190000,0.503176,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.495000,260.195000,0.501607,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.500000,260.200000,0.500036,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.505000,260.205000,0.498466,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.510000,260.210000,0.496897,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.515000,260.215000,0.495331,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.520000,260.220000,0.493770,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.525000,260.225000,0.492215,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.530000,260.230000,0.490667,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.535000,260.235000,0.489129,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.540000,260.240000,0.487602,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.545000,260.245000,0.486087,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.550000,260.250000,0.484586,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.555000,260.255000,0.483100,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.560000,260.260000,0.481630,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.565000,260.265000,0.480179,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.570000,260.270000,0.478747,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.575000,260.275000,0.477337,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.580000,260.280000,0.475949,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.585000,260.285000,0.474584,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.590000,260.290000,0.473245,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.595000,260.295000,0.471932,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.600000,260.300000,0.470647,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.605000,260.305000,0.469391,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.610000,260.310000,0.468165,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.615000,260.315000,0.466971,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.620000,260.320000,0.465809,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.625000,260.325000,0.464681,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.630000,260.330000,0.463588,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.635000,260.335000,0.462531,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.640000,260.340000,0.461511,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.645000,260.345000,0.460529,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.650000,260.350000,0.459586,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.655000,260.355000,0.458682,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.660000,260.360000,0.457820,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.665000,260.365000,0.456999,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.670000,260.370000,0.456221,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.675000,260.375000,0.455486,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.680000,260.380000,0.454795,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.685000,260.385000,0.454149,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.690000,260.390000,0.453548,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.695000,260.395000,0.452992,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.700000,260.400000,0.452484,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.705000,260.405000,0.452022,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.710000,260.410000,0.451607,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.715000,260.415000,0.451241,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.720000,260.420000,0.450922,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.725000,260.425000,0.450652,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.730000,260.430000,0.450431,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.735000,260.435000,0.450258,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.740000,260.440000,0.450135,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.745000,260.445000,0.450061,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.750000,260.450000,0.450036,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.755000,260.455000,0.450061,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.760000,260.460000,0.450135,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.765000,260.465000,0.450258,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.770000,260.470000,0.450431,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.775000,260.475000,0.450652,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.780000,260.480000,0.450922,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.785000,260.485000,0.451241,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.790000,260.490000,0.451607,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.795000,260.495000,0.452022,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.800000,260.500000,0.452484,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.805000,260.505000,0.452992,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.810000,260.510000,0.453548,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.815000,260.515000,0.454149,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.820000,260.520000,0.454795,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.825000,260.525000,0.455486,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.830000,260.530000,0.456221,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.835000,260.535000,0.456999,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.840000,260.540000,0.457820,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.845000,260.545000,0.458682,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.850000,260.550000,0.459586,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.855000,260.555000,0.460529,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.860000,260.560000,0.461511,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.865000,260.565000,0.462531,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.870000,260.570000,0.463588,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.875000,260.575000,0.464681,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.880000,260.580000,0.465809,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.885000,260.585000,0.466971,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.890000,260.590000,0.468165,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.895000,260.595000,0.469391,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.900000,260.600000,0.470647,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.905000,260.605000,0.471932,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.910000,260.610000,0.473245,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.915000,260.615000,0.474584,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.920000,260.620000,0.475949,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.925000,260.625000,0.477337,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.930000,260.630000,0.478747,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.935000,260.635000,0.480179,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.940000,260.640000,0.481630,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.945000,260.645000,0.483100,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.950000,260.650000,0.484586,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.955000,260.655000,0.486087,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.960000,260.660000,0.487602,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.965000,260.665000,0.489129,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.970000,260.670000,0.490667,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.975000,260.675000,0.492215,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.980000,260.680000,0.493770,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.985000,260.685000,0.495331,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.990000,260.690000,0.496897,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.995000,260.695000,0.498466,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.000000,260.700000,0.500036,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.005000,260.705000,0.501607,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.010000,260.710000,0.503176,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.015000,260.715000,0.504742,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.020000,260.720000,0.506303,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.025000,260.725000,0.507858,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.030000,260.730000,0.509405,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.035000,260.735000,0.510944,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.040000,260.740000,0.512471,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.045000,260.745000,0.513986,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.050000,260.750000,0.515487,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.055000,260.755000,0.516973,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.060000,260.760000,0.518443,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.065000,260.765000,0.519894,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.070000,260.770000,0.521325,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.075000,260.775000,0.522736,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.080000,260.780000,0.524124,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.085000,260.785000,0.525489,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.090000,260.790000,0.526828,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.095000,260.795000,0.528141,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.100000,260.800000,0.529426,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.105000,260.805000,0.530682,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.110000,260.810000,0.531908,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.115000,260.815000,0.533102,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.120000,260.820000,0.534264,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.125000,260.825000,0.535392,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.130000,260.830000,0.536485,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.135000,260.835000,0.537542,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.140000,260.840000,0.538562,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.145000,260.845000,0.539544,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.150000,260.850000,0.540487,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.155000,260.855000,0.541390,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.160000,260.860000,0.542253,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.165000,260.865000,0.543074,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.170000,260.870000,0.543852,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.175000,260.875000,0.544587,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.180000,260.880000,0.545278,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.185000,260.885000,0.545924,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.190000,260.890000,0.546525,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.195000,260.895000,0.547080,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.200000,260.900000,0.547589,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.205000,260.905000,0.548051,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.210000,260.910000,0.548466,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.215000,260.915000,0.548832,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.220000,260.920000,0.549151,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.225000,260.925000,0.549421,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.230000,260.930000,0.549642,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.235000,260.935000,0.549815,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.240000,260.940000,0.549938,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.245000,260.945000,0.550012,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.250000,260.950000,0.550036,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.255000,260.955000,0.550012,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.260000,260.960000,0.549938,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.265000,260.965000,0.549815,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.270000,260.970000,0.549642,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.275000,260.975000,0.549421,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.280000,260.980000,0.549151,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.285000,260.985000,0.548832,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.290000,260.990000,0.548466,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.295000,260.995000,0.548051,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.300000,261.000000,0.547589,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.305000,261.005000,0.547080,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.310000,261.010000,0.546525,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.315000,261.015000,0.545924,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.320000,261.020000,0.545278,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.325000,261.025000,0.544587,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.330000,261.030000,0.543852,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.335000,261.035000,0.543074,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.340000,261.040000,0.542253,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.345000,261.045000,0.541390,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.350000,261.050000,0.540487,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.355000,261.055000,0.539544,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.360000,261.060000,0.538562,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.365000,261.065000,0.537542,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.370000,261.070000,0.536485,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.375000,261.075000,0.535392,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.380000,261.080000,0.534264,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.385000,261.085000,0.533102,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.390000,261.090000,0.531908,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.395000,261.095000,0.530682,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.400000,261.100000,0.529426,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.405000,261.105000,0.528141,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.410000,261.110000,0.526828,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.415000,261.115000,0.525489,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.420000,261.120000,0.524124,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.425000,261.125000,0.522736,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.430000,261.130000,0.521325,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.435000,261.135000,0.519894,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.440000,261.140000,0.518443,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.445000,261.145000,0.516973,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
