type,t_rel,t_abs,j1,j2,j3,j4,j5,j6
cmd,0.000000,11.500000,0.500037,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.005000,11.505000,0.501608,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.010000,11.510000,0.503177,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.015000,11.515000,0.504743,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.020000,11.520000,0.506304,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.025000,11.525000,0.507859,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.030000,11.530000,0.509407,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.035000,11.535000,0.510945,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.040000,11.540000,0.512472,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.045000,11.545000,0.513987,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.050000,11.550000,0.515488,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.055000,11.555000,0.516974,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.060000,11.560000,0.518444,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.065000,11.565000,0.519895,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.070000,11.570000,0.521326,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.075000,11.575000,0.522737,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.080000,11.580000,0.524125,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.085000,11.585000,0.525490,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.090000,11.590000,0.526829,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.095000,11.595000,0.528142,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.100000,11.600000,0.529427,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.105000,11.605000,0.530683,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.110000,11.610000,0.531909,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.115000,11.615000,0.533103,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.120000,11.620000,0.534265,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.125000,11.625000,0.535393,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.130000,11.630000,0.536486,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.135000,11.635000,0.537543,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.140000,11.640000,0.538563,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.145000,11.645000,0.539545,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.150000,11.650000,0.540488,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.155000,11.655000,0.541391,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.160000,11.660000,0.542254,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.165000,11.665000,0.543075,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.170000,11.670000,0.543853,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.175000,11.675000,0.544588,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.180000,11.680000,0.545279,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.185000,11.685000,0.545925,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.190000,11.690000,0.546526,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.195000,11.695000,0.547081,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.200000,11.700000,0.547590,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.205000,11.705000,0.548052,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.210000,11.710000,0.548467,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.215000,11.715000,0.548833,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.220000,11.720000,0.549152,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.225000,11.725000,0.549422,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.230000,11.730000,0.549643,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.235000,11.735000,0.549816,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.240000,11.740000,0.549939,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.245000,11.745000,0.550013,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.250000,11.750000,0.550037,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.255000,11.755000,0.550013,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.260000,11.760000,0.549939,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.265000,11.765000,0.549816,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.270000,11.770000,0.549643,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.275000,11.775000,0.549422,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.280000,11.780000,0.549152,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.285000,11.785000,0.548833,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.290000,11.790000,0.548467,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.295000,11.795000,0.548052,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.300000,11.800000,0.547590,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.305000,11.805000,0.547081,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.310000,11.810000,0.546526,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.315000,11.815000,0.545925,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.320000,11.820000,0.545279,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.325000,11.825000,0.544588,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.330000,11.830000,0.543853,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.335000,11.835000,0.543075,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.340000,11.840000,0.542254,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.345000,11.845000,0.541391,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.350000,11.850000,0.540488,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.355000,11.855000,0.539545,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.360000,11.860000,0.538563,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.365000,11.865000,0.537543,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.370000,11.870000,0.536486,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.375000,11.875000,0.535393,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.380000,11.880000,0.534265,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.385000,11.885000,0.533103,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.390000,11.890000,0.531909,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.395000,11.895000,0.530683,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.400000,11.900000,0.529427,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.405000,11.905000,0.528142,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.410000,11.910000,0.526829,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.415000,11.915000,0.525490,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.420000,11.920000,0.524125,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.425000,11.925000,0.522737,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.430000,11.930000,0.521326,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.435000,11.935000,0.519895,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.440000,11.940000,0.518444,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.445000,11.945000,0.516974,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.450000,11.950000,0.515488,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.455000,11.955000,0.513987,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.460000,11.960000,0.512472,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.465000,11.965000,0.510945,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.470000,11.970000,0.509407,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.475000,11.975000,0.507859,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.480000,11.980000,0.506304,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.485000,11.985000,0.504743,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.490000,11.990000,0.503177,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.495000,11.995000,0.501608,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.500000,12.000000,0.500037,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.505000,12.005000,0.498467,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.510000,12.010000,0.496898,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.515000,12.015000,0.495332,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.520000,12.020000,0.493771,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.525000,12.025000,0.492216,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.530000,12.030000,0.490668,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.535000,12.035000,0.489130,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.540000,12.040000,0.487603,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.545000,12.045000,0.486088,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.550000,12.050000,0.484587,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.555000,12.055000,0.483101,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.560000,12.060000,0.481631,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.565000,12.065000,0.480180,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.570000,12.070000,0.478748,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.575000,12.075000,0.477338,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.580000,12.080000,0.475950,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.585000,12.085000,0.474585,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.590000,12.090000,0.473246,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.595000,12.095000,0.471933,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.600000,12.100000,0.470648,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.605000,12.105000,0.469392,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.610000,12.110000,0.468166,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.615000,12.115000,0.466972,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.620000,12.120000,0.465810,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.625000,12.125000,0.464682,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.630000,12.130000,0.463589,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.635000,12.135000,0.462532,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.640000,12.140000,0.461512,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.645000,12.145000,0.460530,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.650000,12.150000,0.459587,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.655000,12.155000,0.458683,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.660000,12.160000,0.457821,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.665000,12.165000,0.457000,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.670000,12.170000,0.456222,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.675000,12.175000,0.455487,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.680000,12.180000,0.454796,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.685000,12.185000,0.454150,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.690000,12.190000,0.453549,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.695000,12.195000,0.452993,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.700000,12.200000,0.452485,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.705000,12.205000,0.452023,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.710000,12.210000,0.451608,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.715000,12.215000,0.451242,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.720000,12.220000,0.450923,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.725000,12.225000,0.450653,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.730000,12.230000,0.450432,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.735000,12.235000,0.450259,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.740000,12.240000,0.450136,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.745000,12.245000,0.450062,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.750000,12.250000,0.450037,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.755000,12.255000,0.450062,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.760000,12.260000,0.450136,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.765000,12.265000,0.450259,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.770000,12.270000,0.450432,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.775000,12.275000,0.450653,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.780000,12.280000,0.450923,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.785000,12.285000,0.451242,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.790000,12.290000,0.451608,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.795000,12.295000,0.452023,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.800000,12.300000,0.452485,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.805000,12.305000,0.452993,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.810000,12.310000,0.453549,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.815000,12.315000,0.454150,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.820000,12.320000,0.454796,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.825000,12.325000,0.455487,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.830000,12.330000,0.456222,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.835000,12.335000,0.457000,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.840000,12.340000,0.457821,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.845000,12.345000,0.458683,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.850000,12.350000,0.459587,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.855000,12.355000,0.460530,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.860000,12.360000,0.461512,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.865000,12.365000,0.462532,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.870000,12.370000,0.463589,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.875000,12.375000,0.464682,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.880000,12.380000,0.465810,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.885000,12.385000,0.466972,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.890000,12.390000,0.468166,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.895000,12.395000,0.469392,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.900000,12.400000,0.470648,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.905000,12.405000,0.471933,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.910000,12.410000,0.473246,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.915000,12.415000,0.474585,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.920000,12.420000,0.475950,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.925000,12.425000,0.477338,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.930000,12.430000,0.478748,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.935000,12.435000,0.480180,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.940000,12.440000,0.481631,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.945000,12.445000,0.483101,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.950000,12.450000,0.484587,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.955000,12.455000,0.486088,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.960000,12.460000,0.487603,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.965000,12.465000,0.489130,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.970000,12.470000,0.490668,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.975000,12.475000,0.492216,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.980000,12.480000,0.493771,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.985000,12.485000,0.495332,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.990000,12.490000,0.496898,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.995000,12.495000,0.498467,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.000000,12.500000,0.500037,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.005000,12.505000,0.501608,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.010000,12.510000,0.503177,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.015000,12.515000,0.504743,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.020000,12.520000,0.506304,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.025000,12.525000,0.507859,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.030000,12.530000,0.509407,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.035000,12.535000,0.510945,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.040000,12.540000,0.512472,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.045000,12.545000,0.513987,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.050000,12.550000,0.515488,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.055000,12.555000,0.516974,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.060000,12.560000,0.518444,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.065000,12.565000,0.519895,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.070000,12.570000,0.521326,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.075000,12.575000,0.522737,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.080000,12.580000,0.524125,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.085000,12.585000,0.525490,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.090000,12.590000,0.526829,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.095000,12.595000,0.528142,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.100000,12.600000,0.529427,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.105000,12.605000,0.530683,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.110000,12.610000,0.531909,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.115000,12.615000,0.533103,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.120000,12.620000,0.534265,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.125000,12.625000,0.535393,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.130000,12.630000,0.536486,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.135000,12.635000,0.537543,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.140000,12.640000,0.538563,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.145000,12.645000,0.539545,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.150000,12.650000,0.540488,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.155000,12.655000,0.541391,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.160000,12.660000,0.542254,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.165000,12.665000,0.543075,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.170000,12.670000,0.543853,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.175000,12.675000,0.544588,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.180000,12.680000,0.545279,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.185000,12.685000,0.545925,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.190000,12.690000,0.546526,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.195000,12.695000,0.547081,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.200000,12.700000,0.547590,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.205000,12.705000,0.548052,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.210000,12.710000,0.548467,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.215000,12.715000,0.548833,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.220000,12.720000,0.549152,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.225000,12.725000,0.549422,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.230000,12.730000,0.549643,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.235000,12.735000,0.549816,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.240000,12.740000,0.549939,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.245000,12.745000,0.550013,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.250000,12.750000,0.550037,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.255000,12.755000,0.550013,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.260000,12.760000,0.549939,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.265000,12.765000,0.549816,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.270000,12.770000,0.549643,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.275000,12.775000,0.549422,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.280000,12.780000,0.549152,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.285000,12.785000,0.548833,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.290000,12.790000,0.548467,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.295000,12.795000,0.548052,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.300000,12.800000,0.547590,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.305000,12.805000,0.547081,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.310000,12.810000,0.546526,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.315000,12.815000,0.545925,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.320000,12.820000,0.545279,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.325000,12.825000,0.544588,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.330000,12.830000,0.543853,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.335000,12.835000,0.543075,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.340000,12.840000,0.542254,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.345000,12.845000,0.541391,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.350000,12.850000,0.540488,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.355000,12.855000,0.539545,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.360000,12.860000,0.538563,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.365000,12.865000,0.537543,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.370000,12.870000,0.536486,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.375000,12.875000,0.535393,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.380000,12.880000,0.534265,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.385000,12.885000,0.533103,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.390000,12.890000,0.531909,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.395000,12.895000,0.530683,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.400000,12.900000,0.529427,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.405000,12.905000,0.528142,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.410000,12.910000,0.526829,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.415000,12.915000,0.525490,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.420000,12.920000,0.524125,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.425000,12.925000,0.522737,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.430000,12.930000,0.521326,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.435000,12.935000,0.519895,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.440000,12.940000,0.518444,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.445000,12.945000,0.516974,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.450000,12.950000,0.515488,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
