type,t_rel,t_abs,j1,j2,j3,j4,j5,j6
cmd,0.000000,221.800000,0.500036,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.005000,221.805000,0.500822,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.010000,221.810000,0.501607,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.015000,221.815000,0.502392,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.020000,221.820000,0.503176,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.025000,221.825000,0.503959,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.030000,221.830000,0.504742,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.035000,221.835000,0.505523,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.040000,221.840000,0.506303,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.045000,221.845000,0.507081,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.050000,221.850000,0.507858,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.055000,221.855000,0.508633,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.060000,221.860000,0.509405,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.065000,221.865000,0.510176,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.070000,221.870000,0.510944,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.075000,221.875000,0.511709,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.080000,221.880000,0.512471,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.085000,221.885000,0.513230,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.090000,221.890000,0.513986,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.095000,221.895000,0.514738,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.100000,221.900000,0.515487,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.105000,221.905000,0.516232,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.110000,221.910000,0.516973,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.115000,221.915000,0.517710,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.120000,221.920000,0.518443,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.125000,221.925000,0.519171,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.130000,221.930000,0.519894,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.135000,221.935000,0.520612,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.140000,221.940000,0.521325,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.145000,221.945000,0.522033,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.150000,221.950000,0.522736,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.155000,221.955000,0.523433,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.160000,221.960000,0.524124,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.165000,221.965000,0.524809,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.170000,221.970000,0.525489,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.175000,221.975000,0.526161,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.180000,221.980000,0.526828,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.185000,221.985000,0.527488,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.190000,221.990000,0.528141,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.195000,221.995000,0.528787,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.200000,222.000000,0.529426,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.205000,222.005000,0.530057,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.210000,222.010000,0.530682,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.215000,222.015000,0.531299,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.220000,222.020000,0.531908,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.225000,222.025000,0.532509,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.230000,222.030000,0.533102,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.235000,222.035000,0.533687,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.240000,222.040000,0.534264,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.245000,222.045000,0.534832,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.250000,222.050000,0.535392,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.255000,222.055000,0.535943,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.260000,222.060000,0.536485,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.265000,222.065000,0.537018,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.270000,222.070000,0.537542,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.275000,222.075000,0.538057,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.280000,222.080000,0.538562,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.285000,222.085000,0.539058,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.290000,222.090000,0.539544,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.295000,222.095000,0.540021,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.300000,222.100000,0.540487,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.305000,222.105000,0.540944,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.310000,222.110000,0.541390,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.315000,222.115000,0.541827,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.320000,222.120000,0.542253,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.325000,222.125000,0.542668,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.330000,222.130000,0.543074,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.335000,222.135000,0.543468,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.340000,222.140000,0.543852,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.345000,222.145000,0.544225,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.350000,222.150000,0.544587,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.355000,222.155000,0.544938,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.360000,222.160000,0.545278,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.365000,222.165000,0.545607,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.370000,222.170000,0.545924,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.375000,222.175000,0.546230,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.380000,222.180000,0.546525,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.385000,222.185000,0.546809,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.390000,222.190000,0.547080,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.395000,222.195000,0.547341,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.400000,222.200000,0.547589,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.405000,222.205000,0.547826,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.410000,222.210000,0.548051,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.415000,222.215000,0.548264,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.420000,222.220000,0.548466,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.425000,222.225000,0.548655,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.430000,222.230000,0.548832,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.435000,222.235000,0.548998,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.440000,222.240000,0.549151,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.445000,222.245000,0.549292,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.450000,222.250000,0.549421,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.455000,222.255000,0.549538,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.460000,222.260000,0.549642,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.465000,222.265000,0.549734,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.470000,222.270000,0.549815,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.475000,222.275000,0.549882,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.480000,222.280000,0.549938,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.485000,222.285000,0.549981,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.490000,222.290000,0.550012,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.495000,222.295000,0.550030,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.500000,222.300000,0.550036,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.505000,222.305000,0.550030,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.510000,222.310000,0.550012,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.515000,222.315000,0.549981,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.520000,222.320000,0.549938,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.525000,222.325000,0.549882,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.530000,222.330000,0.549815,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.535000,222.335000,0.549734,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.540000,222.340000,0.549642,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.545000,222.345000,0.549538,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.550000,222.350000,0.549421,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.555000,222.355000,0.549292,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.560000,222.360000,0.549151,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.565000,222.365000,0.548998,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.570000,222.370000,0.548832,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.575000,222.375000,0.548655,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.580000,222.380000,0.548466,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.585000,222.385000,0.548264,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.590000,222.390000,0.548051,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.595000,222.395000,0.547826,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.600000,222.400000,0.547589,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.605000,222.405000,0.547341,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.610000,222.410000,0.547080,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.615000,222.415000,0.546809,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.620000,222.420000,0.546525,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.625000,222.425000,0.546230,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.630000,222.430000,0.545924,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.635000,222.435000,0.545607,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.640000,222.440000,0.545278,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.645000,222.445000,0.544938,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.650000,222.450000,0.544587,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.655000,222.455000,0.544225,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.660000,222.460000,0.543852,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.665000,222.465000,0.543468,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.670000,222.470000,0.543074,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.675000,222.475000,0.542668,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.680000,222.480000,0.542253,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.685000,222.485000,0.541827,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.690000,222.490000,0.541390,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.695000,222.495000,0.540944,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.700000,222.500000,0.540487,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.705000,222.505000,0.540021,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.710000,222.510000,0.539544,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.715000,222.515000,0.539058,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.720000,222.520000,0.538562,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.725000,222.525000,0.538057,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.730000,222.530000,0.537542,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.735000,222.535000,0.537018,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.740000,222.540000,0.536485,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.745000,222.545000,0.535943,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.750000,222.550000,0.535392,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.755000,222.555000,0.534832,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.760000,222.560000,0.534264,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.765000,222.565000,0.533687,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.770000,222.570000,0.533102,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.775000,222.575000,0.532509,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.780000,222.580000,0.531908,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.785000,222.585000,0.531299,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.790000,222.590000,0.530682,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.795000,222.595000,0.530057,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.800000,222.600000,0.529426,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.805000,222.605000,0.528787,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.810000,222.610000,0.528141,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.815000,222.615000,0.527488,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.820000,222.620000,0.526828,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.825000,222.625000,0.526161,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.830000,222.630000,0.525489,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.835000,222.635000,0.524809,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.840000,222.640000,0.524124,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.845000,222.645000,0.523433,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.850000,222.650000,0.522736,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.855000,222.655000,0.522033,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.860000,222.660000,0.521325,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.865000,222.665000,0.520612,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.870000,222.670000,0.519894,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.875000,222.675000,0.519171,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.880000,222.680000,0.518443,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.885000,222.685000,0.517710,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.890000,222.690000,0.516973,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.895000,222.695000,0.516232,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.900000,222.700000,0.515487,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.905000,222.705000,0.514738,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.910000,222.710000,0.513986,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.915000,222.715000,0.513230,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.920000,222.720000,0.512471,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.925000,222.725000,0.511709,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.930000,222.730000,0.510944,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.935000,222.735000,0.510176,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.940000,222.740000,0.509405,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.945000,222.745000,0.508633,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.950000,222.750000,0.507858,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.955000,222.755000,0.507081,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.960000,222.760000,0.506303,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.965000,222.765000,0.505523,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.970000,222.770000,0.504742,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.975000,222.775000,0.503959,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.980000,222.780000,0.503176,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.985000,222.785000,0.502392,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.990000,222.790000,0.501607,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,0.995000,222.795000,0.500822,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.000000,222.800000,0.500036,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.005000,222.805000,0.499251,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.010000,222.810000,0.498466,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.015000,222.815000,0.497681,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.020000,222.820000,0.496897,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.025000,222.825000,0.496113,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.030000,222.830000,0.495331,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.035000,222.835000,0.494550,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.040000,222.840000,0.493770,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.045000,222.845000,0.492991,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.050000,222.850000,0.492215,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.055000,222.855000,0.491440,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.060000,222.860000,0.490667,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.065000,222.865000,0.489897,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.070000,222.870000,0.489129,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.075000,222.875000,0.488364,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.080000,222.880000,0.487602,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.085000,222.885000,0.486843,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.090000,222.890000,0.486087,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.095000,222.895000,0.485334,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.100000,222.900000,0.484586,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.105000,222.905000,0.483841,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.110000,222.910000,0.483100,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.115000,222.915000,0.482363,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.120000,222.920000,0.481630,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.125000,222.925000,0.480902,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.130000,222.930000,0.480179,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.135000,222.935000,0.479461,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.140000,222.940000,0.478747,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.145000,222.945000,0.478039,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.150000,222.950000,0.477337,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.155000,222.955000,0.476640,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.160000,222.960000,0.475949,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.165000,222.965000,0.475263,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.170000,222.970000,0.474584,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.175000,222.975000,0.473912,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.180000,222.980000,0.473245,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.185000,222.985000,0.472585,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.190000,222.990000,0.471932,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.195000,222.995000,0.471286,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.200000,223.000000,0.470647,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.205000,223.005000,0.470015,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.210000,223.010000,0.469391,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.215000,223.015000,0.468774,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.220000,223.020000,0.468165,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.225000,223.025000,0.467564,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.230000,223.030000,0.466971,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.235000,223.035000,0.466386,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.240000,223.040000,0.465809,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.245000,223.045000,0.465241,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.250000,223.050000,0.464681,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.255000,223.055000,0.464130,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.260000,223.060000,0.463588,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.265000,223.065000,0.463055,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.270000,223.070000,0.462531,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.275000,223.075000,0.462016,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.280000,223.080000,0.461511,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.285000,223.085000,0.461015,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.290000,223.090000,0.460529,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.295000,223.095000,0.460052,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.300000,223.100000,0.459586,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.305000,223.105000,0.459129,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.310000,223.110000,0.458682,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.315000,223.115000,0.458246,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.320000,223.120000,0.457820,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.325000,223.125000,0.457404,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.330000,223.130000,0.456999,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.335000,223.135000,0.456605,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.340000,223.140000,0.456221,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.345000,223.145000,0.455848,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.350000,223.150000,0.455486,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.355000,223.155000,0.455135,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.360000,223.160000,0.454795,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.365000,223.165000,0.454466,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.370000,223.170000,0.454149,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.375000,223.175000,0.453842,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.380000,223.180000,0.453548,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.385000,223.185000,0.453264,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.390000,223.190000,0.452992,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.395000,223.195000,0.452732,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.400000,223.200000,0.452484,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.405000,223.205000,0.452247,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.410000,223.210000,0.452022,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.415000,223.215000,0.451809,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.420000,223.220000,0.451607,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.425000,223.225000,0.451418,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.430000,223.230000,0.451241,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.435000,223.235000,0.451075,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.440000,223.240000,0.450922,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.445000,223.245000,0.450781,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
cmd,1.450000,223.250000,0.450652,-1.049740,1.050626,-1.050592,-0.800066,-0.000180
